시설명,시설유형,소재지도로명주소,소재지지번주소,위도,경도,영업상태명,전화번호,건립일자,건물면적,관리기관명,데이터기준일자,제공기관코드,제공기관명
음봉산동5리삼일아파트경로당,경로당,충청남도 아산시 음봉면 음봉로 847,충청남도 아산시 음봉면 산동리 427-1,36.82891246,127.1002706,영업,,2006-06-29,202.24,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
음봉산동4리태헌장미아파트경로당,경로당,충청남도 아산시 음봉면 음봉로 803-10,충청남도 아산시 음봉면 산동리 420-1,36.8293834,127.0972037,영업,,1998-03-30,80.73,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
음봉산동3리경로당,경로당,충청남도 아산시 음봉면 월산로201번길 74-1,충청남도 아산시 음봉면 산동리 76-5,36.85451823,127.090584,영업,,1995-06-13,60,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
음봉산동2리경로당,경로당,충청남도 아산시 음봉면 산동안길 53,충청남도 아산시 음봉면 산동리 396-13,36.83305371,127.0970923,영업,,1993-12-01,132.56,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신법2리경로당,경로당,충청남도 아산시 둔포면 아산호로1005번길 16-2,충청남도 아산시 둔포면 신법리 406-36,36.92464988,127.0113168,영업,,2000-10-25,87.75,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신법1리경로당,경로당,충청남도 아산시 둔포면 아산호로1032번길 34,충청남도 아산시 둔포면 신법리 174-19,36.9221869,127.0161926,영업,,2000-10-26,54,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신남5리경로당,경로당,충청남도 아산시 둔포면 윤보선로445번길 50,충청남도 아산시 둔포면 신남리 667-21,36.91037803,127.0149129,영업,,2006-02-06,76.86,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신남4리경로당,경로당,충청남도 아산시 둔포면 신남북길54번길 72-4,충청남도 아산시 둔포면 신남리 1318,36.92677049,127.0025189,영업,,2000-10-26,95.94,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신남3리경로당,경로당,충청남도 아산시 둔포면 신남북길 74,충청남도 아산시 둔포면 신남리 124-15,36.92337491,126.998425,영업,,2000-10-26,90.6,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신남2리경로당,경로당,충청남도 아산시 둔포면 신남길 36,충청남도 아산시 둔포면 신남리 285-2,36.91575337,126.9996574,영업,,2000-10-26,146.37,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신남1리경로당,경로당,충청남도 아산시 둔포면 신남길 80,충청남도 아산시 둔포면 신남리 479,36.91382885,127.0036147,영업,,2000-10-26,86.92,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포시포리경로당,경로당,충청남도 아산시 둔포면 아산호로1120번길 19,충청남도 아산시 둔포면 송용리 123-22,36.92529104,127.0243372,영업,,2000-10-26,99.4,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포송용3리모닝빌경로당,경로당,충청남도 아산시 둔포면 윤보선로450번길 3,충청남도 아산시 둔포면 송용리 338,36.90970549,127.0216873,영업,,2006-12-28,45,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포송용2리경로당,경로당,충청남도 아산시 둔포면 윤보선로450번길 85,충청남도 아산시 둔포면 송용리 183-13,36.90940964,127.0270492,영업,,2000-10-25,106.4,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포송용1리경로당,경로당,충청남도 아산시 둔포면 윤보선로607번길 2,충청남도 아산시 둔포면 송용리 136-6,36.92155781,127.0283614,영업,,2000-10-25,90.4,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포석곡10리(이지더원8단지)경로당,경로당,충청남도 아산시 둔포면 아산밸리남로 81,충청남도 아산시 둔포면 석곡리 1805,36.92027958,127.0547183,영업,,2019-07-22,205,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
이지더원7단지경로당,경로당,충청남도 아산시 둔포면 아산밸리남로 77,충청남도 아산시 둔포면 석곡리 1810,36.92085047,127.053632,영업,,2019-05-16,117,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
이지더원6단지경로당,경로당,충청남도 아산시 둔포면 아산밸리북로 68,충청남도 아산시 둔포면 석곡리 1793,36.9268809,127.056089,영업,,2018-02-13,112,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
석곡6리(이지더원4단지)경로당,경로당,충청남도 아산시 둔포면 아산밸리중앙로 67,충청남도 아산시 둔포면 석곡리 1797,36.92386449,127.0560864,영업,,2017-09-22,108.33,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
이지더원2단지경로당,경로당,충청남도 아산시 둔포면 아산밸리중앙로 58-5,충청남도 아산시 둔포면 석곡리 1801,36.9232281,127.0555914,영업,,2017-01-10,98.9,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
이지더원1단지아파트경로당,경로당,충청남도 아산시 둔포면 아산밸리중앙로 50,충청남도 아산시 둔포면 석곡리 1808,36.92315446,127.0524754,영업,,2017-01-05,104,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포석곡1리경로당,경로당,충청남도 아산시 둔포면 석곡길 101,충청남도 아산시 둔포면 석곡리 297-2,36.91214357,127.0563283,영업,,2000-10-26,107.88,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포산전리경로당,경로당,충청남도 아산시 둔포면 산전길 51,충청남도 아산시 둔포면 산전리 297,36.89768033,127.0403868,영업,,2000-10-26,214.98,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포봉재4리봉림경로당,경로당,충청남도 아산시 둔포면 충무로1313번길 33,충청남도 아산시 둔포면 봉재리 294-18,36.88969732,127.0307664,영업,,2000-02-29,78.7,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포봉재3리경로당,경로당,충청남도 아산시 둔포면 봉재길63번길 101-13,충청남도 아산시 둔포면 봉재리 5-19,36.88973391,127.0429432,영업,,2000-10-24,84.24,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포봉재2리경로당,경로당,충청남도 아산시 둔포면 충무로1181번길 53,충청남도 아산시 둔포면 봉재리 377-7,36.88038399,127.0254713,영업,,2000-10-26,81.12,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포봉재1리경로당(장재),경로당,충청남도 아산시 둔포면 봉신로 61,충청남도 아산시 둔포면 봉재리 207-5,36.88309615,127.0367266,영업,,2000-10-26,99.63,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포배꽃경로당(우정아파트),경로당,충청남도 아산시 둔포면 둔포중앙로161번길 34,충청남도 아산시 둔포면 둔포리 292,36.92600075,127.0417669,영업,,2007-05-03,30,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포6리백남청솔경로당,경로당,충청남도 아산시 둔포면 둔포중앙로171번길 97,충청남도 아산시 둔포면 둔포리 354-7,36.91880816,127.0429487,영업,,2000-10-24,60,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포둔포5리경로당,경로당,충청남도 아산시 둔포면 둔포면로25번길 13,충청남도 아산시 둔포면 둔포리 450-2,36.92938326,127.0363524,영업,,2000-10-25,79.32,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포둔포4리경로당(남서울빌라),경로당,"충청남도 아산시 둔포면 둔포중앙로109번길 19, 1층 105호(남서울빌라)",충청남도 아산시 둔포면 둔포리 255-8,36.92987656,127.0403815,영업,,2012-09-14,65.77,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포둔포3리경로당,경로당,충청남도 아산시 둔포면 둔포중앙로137번길 7-7,충청남도 아산시 둔포면 둔포리 410-8,36.92855505,127.0386574,영업,,2006-03-07,115.08,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포2리경로당,경로당,충청남도 아산시 둔포면 둔포중앙로161번길 21-6,충청남도 아산시 둔포면 둔포리 310-3,36.92656122,127.0399665,영업,,2000-10-24,88.35,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포둔포1리경로당,경로당,충청남도 아산시 둔포면 둔포면로25번길 13,충청남도 아산시 둔포면 둔포리 450-2,36.92938326,127.0363524,영업,,2003-04-04,101,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인신봉4리작은철봉경로당,경로당,충청남도 아산시 영인면 토정로430번길 5-16,충청남도 아산시 영인면 신봉리 736-1,36.89334656,126.9740154,영업,,1994-02-22,88,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인신봉3리경로당,경로당,충청남도 아산시 영인면 윤보선로142번길 53-1,충청남도 아산시 영인면 신봉리 35-4,36.88455141,127.0050582,영업,,2003-12-24,85.2,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인신봉2리경로당,경로당,충청남도 아산시 영인면 신봉길246번길 10-3,충청남도 아산시 영인면 신봉리 245-1,36.89872014,126.9959104,영업,,1992-06-30,81.17,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인신봉1리큰철봉경로당,경로당,충청남도 아산시 영인면 토정로476번길 34-1,충청남도 아산시 영인면 신봉리 660-1,36.89672129,126.9749779,영업,,2009-02-26,103.23,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인성내3리경로당,경로당,충청남도 아산시 영인면 고룡산로259번길 8-10,충청남도 아산시 영인면 성내리 123-3,36.87151859,127.0027131,영업,,2005-02-24,76.32,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인성내2리경로당,경로당,충청남도 아산시 영인면 성내안길 1,충청남도 아산시 영인면 성내리 744-6,36.870473,126.983429,영업,,2004-11-17,88.77,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인성내금성경로당,경로당,충청남도 아산시 영인면 고룡산로432번길 27,충청남도 아산시 영인면 성내리 387-1,36.88051244,126.9909008,영업,,1993-05-20,95.46,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인상성경로당,경로당,충청남도 아산시 영인면 상성길14번길 2,충청남도 아산시 영인면 상성리 200-6,36.86144124,126.9431487,영업,041-543-6274,1994-01-08,89.5,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인백석포2리남자경로당,경로당,충청남도 아산시 영인면 백석포길35번길 3,충청남도 아산시 영인면 백석포리 765-7,36.89202097,126.9358187,영업,,2012-02-02,116.6,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인백석포2리경로당(여자),경로당,충청남도 아산시 영인면 백석포길 22-15,충청남도 아산시 영인면 백석포리 481-3,36.89184426,126.9373309,영업,,1999-02-02,143.52,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인백석포1리경로당,경로당,충청남도 아산시 영인면 백석포길 10-11,충청남도 아산시 영인면 백석포리 467,36.89116261,126.938086,영업,,1999-12-01,172,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인구성3리경로당,경로당,충청남도 아산시 영인면 아산호로496번길 78,충청남도 아산시 영인면 구성리 52-33,36.89846724,126.966489,영업,,2000-11-02,104.59,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인아래새별경로당,경로당,충청남도 아산시 영인면 구성길30번길 46,충청남도 아산시 영인면 구성리 256-18,36.9027708,126.9520682,영업,,1992-12-24,65.66,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인웃새별경로당,경로당,충청남도 아산시 영인면 아산호로497번길 12,충청남도 아산시 영인면 구성리 166-7,36.90455583,126.9616115,영업,,1995-02-01,160.45,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
영인구산경로당,경로당,충청남도 아산시 영인면 구성길35번길 19,충청남도 아산시 영인면 구성리 334-2,36.89752405,126.9529176,영업,,1993-04-07,72,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포운용3리경로당,경로당,충청남도 아산시 둔포면 충무로 2073-21,충청남도 아산시 둔포면 운용리 273-18,36.93812999,127.0656895,영업,,2000-10-25,83.64,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포운용2리경로당,경로당,충청남도 아산시 둔포면 운용길 60,충청남도 아산시 둔포면 운용리 337-67,36.93227732,127.0589696,영업,,2000-10-24,103.68,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포운용1리경로당,경로당,충청남도 아산시 둔포면 이화길27번길 14,충청남도 아산시 둔포면 운용리 160-4,36.92840076,127.0779861,영업,,2000-10-26,103,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포운교2리경로당,경로당,충청남도 아산시 둔포면 운교길 183-1,충청남도 아산시 둔포면 운교리 35,36.91229871,127.0481833,영업,,2006-01-12,104.08,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포운교1리경로당,경로당,충청남도 아산시 둔포면 운교길91번길 16,충청남도 아산시 둔포면 운교리 120-13,36.91718043,127.042939,영업,,2000-10-26,39.66,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포염작2리경로당,경로당,충청남도 아산시 둔포면 이화서길 56,충청남도 아산시 둔포면 석곡리 12-21,36.90778909,127.0690072,영업,041-531-2517,2000-10-24,132.2,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포염작1리경로당,경로당,충청남도 아산시 둔포면 이화길157번길 33-1,충청남도 아산시 둔포면 염작리 186-20,36.91966197,127.0775466,영업,,2000-10-26,78.39,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
둔포신항3리경로당(항각),경로당,충청남도 아산시 둔포면 해위안길62번길 63-5,충청남도 아산시 둔포면 신항리 274-8,36.8905281,127.023852,영업,,2005-01-29,83.6,충청남도 아산시,2024-10-01,4520000,충청남도 아산시
